drug_id,protein_id,affinity
29836,147,5.5
29836,243,5.1
29836,148,5.4
29836,149,5.4
29836,86,5.0
29836,42,6.1
29836,244,5.0
29836,245,5.4
29836,87,5.8
29836,150,5.6
29836,247,5.8
29836,248,5.9
29836,249,5.5
29836,250,5.0
29836,151,5.8
29836,88,5.0
29836,89,5.8
29836,90,5.8
29836,251,6.0
29836,252,5.8
29836,253,5.3
29836,182,6.3
29836,91,6.2
29836,334,5.1
29836,152,8.0
29836,255,5.2
29836,256,6.8
29836,94,6.6
29836,257,5.9
29836,258,5.8
29836,153,5.5
29836,154,5.2
29836,155,5.4
29836,260,5.0
29836,156,6.8
29836,261,5.9
29837,25,6.73
29837,26,7.34
29837,27,6.21
29838,301,6.92
29839,56,7.53
29839,32,8.47
29839,57,7.4
29840,408,5.92
29841,7,8.14
29841,9,6.97
29841,10,8.22
29842,8,4.33
29842,9,6.09
29843,33,7.92
29843,25,7.46
29843,34,6.27
29843,98,6.7
29843,0,5.79
29844,164,5.37
29844,272,4.55
29844,305,5.75
29845,3,7.71
29845,4,5.98
29846,446,4.11
29847,344,8.22
29848,290,5.935
29849,7,6.02
29849,8,5.11
29849,14,5.2
29849,10,6.13
29849,15,5.5
29850,3,5.79
29850,4,5.45
29851,25,7.6
29851,26,7.0
29851,27,6.9
29852,517,7.28
29852,462,7.43
29852,21,7.55
29853,24,5.595000000000001
29854,389,6.7
29855,0,9.1
29856,177,8.8
29857,49,8.47
29858,46,9.47
29858,47,7.28
29859,368,6.96
29860,0,6.36
29861,63,5.0
29861,64,5.9
29861,65,5.4
29861,201,6.7
29861,66,5.5
29861,102,5.4
29861,202,5.0
29861,67,5.4
29861,68,5.1
29861,203,5.4
29861,103,5.9
29861,69,5.2
29861,104,5.9
29861,204,5.1
29861,205,6.6
29861,105,5.0
29861,106,6.6
29861,107,5.3
29861,71,5.3
29861,19,6.2
29861,206,6.6
29861,207,6.0
29861,108,6.4
29861,72,5.1
29861,208,5.3
29861,109,5.7
29861,110,6.1
29861,73,5.1
29861,111,6.3
29861,209,5.8
29861,113,6.0
29861,114,5.5
29861,211,6.9
29861,116,5.0
29861,117,5.4
29861,20,5.3
29861,212,5.3
29861,119,5.1
29861,120,6.9
29861,214,5.7
29861,74,5.2
29861,215,5.1
29861,216,5.2
29861,217,5.1
29861,218,5.5
29861,219,5.7
29861,220,6.6
29861,221,5.1
29861,222,5.1
29861,223,7.0
29861,122,6.6
29861,124,7.3
29861,125,5.5
29861,126,5.4
29861,78,5.2
29861,226,5.1
29861,227,5.1
29861,128,5.1
29861,129,5.1
29861,97,5.7
29861,228,5.8
29861,79,5.1
29861,132,5.1
29861,133,6.0
29861,134,6.3
29861,80,5.2
29861,135,6.7
29861,136,5.1
29861,229,5.2
29861,231,5.1
29861,137,5.0
29861,141,6.3
29861,82,5.1
29861,184,6.0
29861,83,5.2
29861,145,5.3
29861,159,5.0
29861,233,6.7
29861,234,5.8
29861,84,5.0
29861,235,5.1
29861,236,5.2
29861,237,5.2
29861,85,5.3
29861,238,6.5
29861,239,5.1
29861,240,6.8
29861,241,6.8
29861,242,5.4
29861,243,5.1
29861,149,5.3
29861,86,5.0
29861,244,5.0
29861,245,5.1
29861,87,5.0
29861,247,7.2
29861,248,5.1
29861,249,5.1
29861,250,6.6
29861,151,5.2
29861,88,5.0
29861,89,7.2
29861,90,5.8
29861,251,5.1
29861,181,4.0
29861,252,6.7
29861,253,5.0
29861,182,7.9
29861,91,5.5
29861,334,8.102
29861,152,6.4
29861,255,5.0
29861,256,5.2
29861,94,5.0
29861,257,5.1
29861,258,5.8
29861,260,5.0
29861,261,6.7
29862,330,7.77
29863,58,9.08
29864,164,5.72
29864,305,6.31
29864,379,6.43
29865,301,5.47
29866,46,5.81
29866,47,8.77
29866,48,5.34
29867,450,5.72
29868,174,6.72
29869,172,7.73
29869,56,5.08
29869,32,4.76
29870,3,6.98
29870,4,7.87
29871,193,7.27
29872,916,7.54
29873,0,9.4
29874,23,4.97
29875,299,4.78
29876,116,8.3
29876,246,9.05
29876,258,7.92
29877,7,8.02
29877,8,5.11
29877,9,6.66
29877,14,7.52
29877,10,5.92
29878,22,6.96
29878,23,6.21
29879,3,6.1
29880,263,7.27
29881,44,7.14
29881,23,8.64
29882,327,5.64
29883,193,7.79
29884,33,7.46
29884,98,7.82
29885,46,9.89
29886,276,8.7
29887,25,6.27
29887,26,8.06
29887,27,6.23
29888,405,6.62
29888,406,5.75
29888,435,5.22
29889,24,4.84
29890,270,6.19
29891,485,7.55
29891,486,8.04
29892,487,7.0
29893,450,6.25
29893,33,5.96
29893,421,5.6
29893,34,6.75
29893,35,6.41
29893,27,5.05
29893,36,6.77
29893,0,5.92
29894,196,7.58
29895,141,6.2
29895,181,5.0
29896,547,8.0
29897,277,6.83
29898,22,6.0
29898,23,5.92
29899,616,5.5
29900,44,9.05
29900,22,6.24
29900,196,6.08
29900,23,6.38
29901,168,9.52
29902,44,8.43
29902,22,7.28
29902,23,7.5
29903,46,5.41
29904,282,9.3
29905,4,7.58
29906,768,7.575
29906,374,7.109999999999999
29906,375,7.41
29907,204,8.74
29908,4,8.82
29909,19,5.97
29909,20,7.725
29910,164,7.31
29910,272,5.58
29910,305,7.29
29911,56,6.66
29911,32,7.54
29911,57,5.96
29912,194,7.7
29913,285,7.95
29914,404,6.67
29915,46,7.55
29916,460,7.21
29916,595,5.06
29917,157,6.51
29918,379,5.26
29919,8,5.68
29919,9,6.78
29919,10,6.88
29920,431,5.83
29921,8,7.2
29921,9,7.21
29921,11,5.55
29921,14,8.39
29922,520,4.3
29923,424,6.3
29924,344,8.24
29925,185,5.27
29926,9,5.05
29927,317,7.68
29928,53,7.66
29928,54,5.876666666666666
29928,59,5.75
29928,36,6.5
29929,164,8.1
29929,272,6.3
29929,305,6.5
29929,379,6.0
29930,184,7.62
29931,462,8.22
29932,429,6.0
29933,198,8.6
29934,42,8.7
29935,177,8.74
29936,56,7.37
29937,25,5.43
29937,167,5.95
29937,323,5.42
29937,57,6.49
29938,44,7.44
29939,480,5.86
29940,263,7.48
29941,56,7.19
29941,32,6.725
29941,57,5.24
29942,330,6.14
29943,96,5.85
29943,416,5.8
29943,417,5.28
29944,0,7.85
29945,368,8.0
29946,413,4.97
29946,172,5.25
29946,161,4.97
29947,295,8.52
29948,627,5.12
29948,628,5.65
29948,497,8.66
29948,631,5.1
29948,632,6.0
29949,46,5.68
29949,48,5.44
29950,0,7.88
29951,33,6.11
29951,25,6.43
29951,34,6.7
29951,98,6.28
29951,0,7.21
29952,25,7.68
29952,27,8.21
29953,7,8.21
29953,10,8.115
29954,580,4.815
29954,876,4.98
29955,0,7.62
29956,56,8.3
29956,32,5.25
29956,57,5.56
29957,25,5.59
29957,26,7.72
29957,27,5.74
29958,25,7.46
29959,3,5.725
29959,4,7.25
29960,96,6.86
29961,33,7.85
29962,507,7.85
29963,4,6.72
29964,7,6.11
29964,8,6.23
29964,9,8.25
29965,447,6.7
29965,448,8.7
29966,555,7.8
29967,44,7.9
29968,285,8.41
29969,421,8.15
29970,7,7.19
29970,8,8.03
29970,9,7.74
29970,10,7.21
29971,42,7.75
29972,263,8.035
29973,33,9.55
29973,25,7.65
29973,34,8.26
29974,22,7.35
29974,196,7.56
29975,241,8.64
29976,157,5.95
29977,25,6.8
29977,27,8.0
29978,25,6.355
29978,26,7.2
29978,27,6.11
29979,344,8.4
29980,33,7.45
29981,4,9.14
29982,374,6.33
29982,119,7.52
29982,124,7.34
29982,139,8.05
29982,232,6.74
29983,288,7.26
29984,597,6.33
29984,424,6.92
29984,714,6.33
29985,194,7.47
29986,62,6.0
29987,44,7.2
29987,22,6.45
29988,618,5.0
29989,3,6.43
29990,294,7.44
29990,539,8.05
29991,33,7.46
29991,25,6.57
29991,26,5.33
29991,34,7.37
29991,35,6.94
29991,27,8.52
29992,22,6.43
29992,23,5.52
29993,177,6.72
29994,217,9.4
29995,448,9.81
29996,0,6.6
29997,41,7.17
29998,489,6.25
29999,194,6.3
30000,282,7.23
30001,58,6.47
30002,56,9.0
30002,32,6.13
30003,533,8.48
30004,46,7.97
30004,47,8.08
30004,48,7.31
30005,388,7.12
30006,4,6.37
30007,46,6.77
30007,47,5.68
30007,48,5.94
30007,317,7.96
30008,48,5.37
30008,359,6.38
30008,43,7.08
30009,285,8.54
30010,41,7.42
30011,19,8.379999999999999
30012,25,5.57
30012,34,7.93
30012,27,7.42
30013,670,5.37
30014,480,8.19
30015,533,8.59
30016,39,7.824999999999999
30017,623,4.81
30018,7,7.31
30018,8,7.17
30018,9,7.2
30018,10,7.65
30019,36,6.0
30019,409,5.63
30020,44,6.25
30020,22,5.23
30020,23,8.1
30021,230,6.68
30022,25,6.75
30022,27,6.59
30023,285,6.99
30024,37,6.63
30025,526,8.4
30026,356,6.09
30027,41,4.0
30028,46,7.3
30028,47,6.6
30028,48,6.0
30029,35,6.7
30030,104,5.6
30030,105,5.4
30030,106,6.8
30030,107,5.3
30030,19,5.6
30030,109,7.1
30030,110,6.1
30030,111,6.8
30030,112,7.9
30030,113,6.7
30030,114,5.6
30030,210,5.5
30030,117,6.4
30030,119,5.9
30030,120,7.4
30030,214,6.0
30030,122,7.699
30030,225,5.7
30030,97,5.4
30030,132,5.5
30030,140,5.4
30030,141,5.7
30030,142,5.2
30030,143,5.5
30030,83,5.9
30030,145,5.5
30030,233,7.0
30030,84,5.4
30030,85,5.8
30030,243,5.3
30030,42,5.6
30030,87,6.1
30030,248,6.8
30030,151,5.4
30030,152,5.7
30030,154,5.5
30030,261,6.4
30031,46,9.71
30031,47,7.96
30031,48,9.455
30032,64,6.9
30032,204,5.2
30032,106,7.0
30032,119,5.1
30032,215,5.7
30032,97,6.1
30032,91,5.8
30032,152,8.0
30032,94,5.2
30033,48,7.24
30034,44,6.52
30034,22,5.38
30034,23,5.42
30035,4,7.45
30036,722,5.76
30036,864,5.36
30037,194,8.3
30038,33,5.56
30038,34,5.41
30038,98,5.28
30038,0,4.88
30039,198,7.5
30040,344,7.66
30041,196,6.07
30041,23,6.22
30042,0,9.64
30043,63,5.1
30043,65,5.4
30043,201,5.4
30043,101,5.1
30043,202,5.0
30043,68,5.1
30043,203,5.4
30043,69,5.2
30043,204,5.4
30043,105,5.0
30043,106,5.5
30043,107,5.3
30043,108,5.6
30043,72,5.1
30043,208,5.3
30043,109,5.6
30043,73,5.1
30043,111,5.6
30043,114,5.5
30043,116,5.0
30043,117,5.3
30043,212,5.3
30043,119,5.1
30043,74,5.2
30043,215,5.1
30043,216,5.2
30043,217,5.1
30043,218,5.5
30043,221,5.1
30043,222,5.1
30043,223,5.2
30043,122,5.1
30043,124,5.6
30043,76,5.3
30043,125,5.5
30043,126,5.4
30043,78,5.2
30043,226,5.1
30043,227,5.1
30043,128,5.1
30043,129,5.1
30043,97,5.2
30043,79,5.1
30043,132,5.1
30043,133,6.6
30043,134,5.0
30043,80,5.2
30043,332,5.1
30043,136,5.0
30043,229,5.2
30043,230,5.2
30043,231,5.1
30043,137,5.0
30043,82,5.1
30043,232,5.1
30043,83,5.2
30043,159,5.0
30043,233,5.1
30043,84,5.0
30043,235,5.1
30043,236,5.2
30043,237,5.2
30043,85,5.2
30043,239,5.2
30043,242,5.4
30043,243,5.1
30043,149,5.3
30043,86,5.0
30043,244,5.0
30043,245,5.1
30043,87,5.0
30043,246,5.1
30043,248,5.1
30043,249,5.1
30043,250,5.0
30043,151,5.5
30043,88,5.0
30043,251,5.1
30043,253,5.0
30043,182,5.0
30043,91,5.5
30043,334,5.1
30043,152,5.1
30043,255,5.0
30043,256,5.2
30043,93,5.1
30043,94,5.0
30043,257,5.1
30043,259,5.4
30043,260,5.0
30043,261,5.9
30043,262,5.2
30044,49,6.26
30044,298,5.72
30045,44,5.35
30045,22,6.46
30046,62,6.0
30047,285,8.51
30048,46,8.27
30048,48,7.99
30049,465,6.6
30050,53,6.865
30050,54,5.12
30051,344,6.9
30052,56,7.75
30052,32,5.35
30052,57,5.5
30053,520,7.1
30054,22,7.39
30054,196,6.43
30054,23,7.27
30055,365,4.58
30055,366,4.36
30056,0,7.6
30057,368,7.66
30058,344,7.44
30059,53,6.7
30059,54,5.68
30060,509,6.91
30061,7,5.88
30061,9,6.34
30062,27,5.39
30063,194,7.82
30064,6,6.25
30065,539,6.1
30066,5,8.835
30067,33,6.68
30067,25,6.83
30067,98,8.1
30067,0,6.49
30068,22,8.15
30069,167,8.3
30069,168,6.32
30069,169,7.31
30069,170,7.52
30070,177,7.1
30071,317,5.98
30072,26,7.43
30073,580,5.72
30074,53,6.27
30075,56,8.4
30075,32,9.7
30075,57,8.2
30076,0,7.32
30077,492,6.97
30078,25,6.93
30078,34,7.78
30078,27,7.84
30079,33,9.22
30079,326,8.02
30079,36,8.14
30080,39,5.74
30081,164,4.8
30081,305,8.28
30081,379,6.52
30082,22,8.96
30083,6,8.82
30084,7,7.33
30084,8,7.08
30084,9,7.33
30084,11,9.05
30084,10,7.34
30085,19,6.96
30085,20,5.52
30086,9,7.61
30087,194,8.54
30088,450,6.66
30088,3,5.52
30088,4,6.62
30089,46,5.83
30089,47,5.4
30089,48,5.81
30089,465,6.99
30090,570,6.136666666666667
30091,289,9.52
30091,291,7.5
30091,421,6.6
30092,46,8.0
30092,47,7.0
30093,327,5.07
30094,488,5.08
30095,283,6.0
30095,284,6.65
30096,30,7.08
30096,183,7.506666666666667
30097,7,8.06
30097,10,8.09
30098,3,10.1
30098,4,4.82
30099,8,7.47
30099,9,7.31
30099,11,7.06
30099,10,7.45
30100,344,9.0
30101,8,5.17
30101,9,6.3
30102,353,6.38
30102,55,6.63
30103,6,7.34
30104,462,7.71
30105,198,8.1
30106,9,5.04
30106,11,4.74
30107,7,6.58
30107,8,5.84
30107,9,5.8
30107,10,6.5
30108,7,7.52
30108,8,6.72
30108,9,7.75
30108,11,7.36
30108,10,6.78
30109,370,6.88
30110,196,7.11
30111,39,7.8
30112,488,9.17
30113,368,7.859999999999999
30114,7,7.93
30114,8,5.62
30114,9,6.55
30114,10,6.99
30114,16,7.15
30115,462,6.3
30115,21,5.75
30116,770,6.2
30117,194,6.12
30118,33,7.04
30118,34,6.81
30119,327,4.93
30120,186,7.1
30121,56,6.615
30121,57,8.213333333333333
30122,7,8.22
30122,8,6.056666666666668
30122,9,7.73
30122,13,7.75
30122,10,7.59
30122,17,7.97
30123,7,6.2
30123,8,5.04
30123,9,6.12
30123,10,6.08
30124,63,5.0
30124,64,5.9
30124,65,5.4
30124,201,5.4
30124,101,5.1
30124,66,5.5
30124,102,5.4
30124,202,5.0
30124,67,5.4
30124,68,5.1
30124,203,5.4
30124,103,5.9
30124,69,5.2
30124,104,5.8
30124,204,5.1
30124,205,5.7
30124,105,5.0
30124,106,5.0
30124,107,5.3
30124,71,5.3
30124,19,6.2
30124,206,5.7
30124,207,5.8
30124,108,5.6
30124,72,5.1
30124,208,5.3
30124,109,5.6
30124,110,6.1
30124,73,5.1
30124,372,5.7
30124,111,5.6
30124,209,5.8
30124,112,5.9
30124,113,5.7
30124,114,5.5
30124,210,5.7
30124,211,5.9
30124,116,5.0
30124,117,5.3
30124,20,5.7
30124,212,5.3
30124,213,5.8
30124,119,5.1
30124,120,6.4
30124,214,5.7
30124,74,5.2
30124,215,5.1
30124,216,5.2
30124,217,5.1
30124,218,5.5
30124,219,5.7
30124,220,5.7
30124,221,5.1
30124,222,5.1
30124,223,5.2
30124,122,5.1
30124,124,5.6
30124,76,5.3
30124,77,5.7
30124,224,5.8
30124,225,5.8
30124,126,8.0
30124,78,5.2
30124,226,5.1
30124,227,5.1
30124,128,5.1
30124,129,5.1
30124,97,5.2
30124,228,5.8
30124,79,5.1
30124,132,5.1
30124,133,5.8
30124,134,5.0
30124,80,5.2
30124,135,5.8
30124,332,5.1
30124,136,5.0
30124,229,5.2
30124,502,7.21
30124,230,5.2
30124,231,5.1
30124,137,5.0
30124,141,5.8
30124,82,5.1
30124,232,5.1
30124,142,5.9
30124,143,5.7
30124,184,5.8
30124,83,5.2
30124,145,5.2
30124,159,5.0
30124,233,5.1
30124,234,5.8
30124,84,5.0
30124,235,5.1
30124,236,5.2
30124,237,5.2
30124,85,5.2
30124,333,5.6
30124,238,5.7
30124,239,5.2
30124,240,5.8
30124,241,5.8
30124,242,5.4
30124,147,5.9
30124,243,5.1
30124,149,5.3
30124,86,5.0
30124,244,5.0
30124,245,5.1
30124,87,5.0
30124,246,5.1
30124,247,5.8
30124,248,5.1
30124,249,5.1
30124,250,5.0
30124,151,5.2
30124,88,5.0
30124,89,5.8
30124,251,5.1
30124,181,4.0
30124,252,5.8
30124,253,5.0
30124,182,5.0
30124,91,5.5
30124,254,5.8
30124,334,5.1
30124,152,5.0
30124,255,5.0
30124,256,5.2
30124,93,5.1
30124,94,5.0
30124,257,5.1
30124,258,5.8
30124,259,5.4
30124,154,5.9
30124,260,5.0
30124,261,5.1
30124,262,5.2
30125,177,6.16
30126,321,7.38
30127,101,4.09
30127,122,7.96
30128,3,6.96
30129,7,6.52
30129,8,5.86
30129,9,6.41
30129,10,6.89
30130,198,6.6
30131,44,7.27
30131,22,6.52
30131,23,6.6
30132,33,6.38
30133,301,6.39
30134,177,5.52
30134,405,4.68
30134,406,4.19
30135,278,7.82
30136,48,8.82
30137,47,9.01
30137,48,7.77
30138,462,7.5
30139,206,6.33
30140,7,6.11
30140,8,5.12
30140,9,4.1
30140,14,5.16
30140,10,5.01
30140,15,5.2
30141,33,6.27
30141,98,7.19
30142,515,5.785
30143,3,8.05
30144,22,8.06
30145,7,6.43
30145,8,5.54
30145,9,6.88
30145,10,5.76
30146,200,7.14
30147,44,9.14
30147,22,5.8
30147,23,5.75
30148,3,5.47
30149,198,8.54
30150,34,9.09
30150,35,8.9275
30150,98,7.35
30151,198,7.8
30152,4,8.8
30153,284,6.54
30154,1,4.36
30155,374,6.74
30155,375,6.88
30155,376,8.14
30156,450,7.63
30156,274,7.52
30157,27,7.0
30158,387,7.18
30159,194,6.8
30160,3,6.46
30160,4,6.22
30161,597,4.15
30162,516,4.44
30163,308,6.17
30164,198,9.13
30165,284,8.35
30166,102,5.8
30166,103,5.3
30166,104,5.6
30166,105,5.4
30166,106,5.3
30166,107,5.3
30166,19,5.4
30166,108,5.6
30166,109,5.2
30166,110,5.2
30166,111,5.6
30166,112,5.7
30166,113,5.6
30166,114,5.6
30166,115,5.7
30166,116,5.3
30166,117,5.4
30166,118,5.6
30166,119,5.9
30166,120,5.4
30166,121,5.6
30166,75,5.4
30166,122,5.6
30166,123,5.4
30166,124,5.5
30166,125,5.3
30166,126,5.4
30166,78,5.4
30166,127,5.4
30166,128,5.4
30166,129,7.801
30166,97,8.102
30166,130,5.4
30166,131,5.8
30166,132,5.4
30166,133,5.5
30166,135,5.4
30166,137,5.5
30166,138,5.5
30166,139,5.6
30166,140,6.0
30166,81,5.4
30166,141,5.2
30166,142,5.2
30166,143,5.5
30166,144,5.4
30166,83,5.6
30166,145,5.5
30166,84,5.4
30166,85,5.7
30166,146,5.5
30166,147,5.5
30166,148,5.4
30166,149,5.4
30166,42,5.6
30166,87,5.2
30166,150,5.6
30166,151,5.4
30166,152,5.9
30166,153,5.5
30166,154,5.2
30166,155,5.1
30166,156,5.6
30167,46,6.66
30167,47,5.14
30167,48,5.25
30168,7,8.03
30168,8,7.08
30168,9,9.21
30168,10,9.34
30169,453,4.56
30169,454,7.2
30169,764,4.61
30170,337,5.61
30171,46,7.35
30171,317,6.69
30172,309,9.52
30173,172,8.1
30174,33,7.7
30174,326,6.38
30174,385,6.88
30174,34,6.32
30174,35,7.58
30174,98,8.06
30174,197,5.93
30174,0,5.82
30175,29,7.55
30176,46,8.89
30176,48,9.74
30177,483,6.92
30177,484,6.24
30178,56,6.69
30178,189,5.29
30178,34,5.36
30178,36,5.29
30178,57,6.43
30178,39,8.39
30179,4,7.6
30180,194,6.21
30181,173,8.05
30182,96,5.85
30183,98,7.85
30183,36,9.09
30184,23,8.0
30185,187,6.35
30185,378,6.29
30186,26,8.0
30187,48,10.15
30188,347,5.88
30188,490,5.0633333333333335
30189,48,6.72
30190,177,8.03
30191,22,7.54
30191,23,6.4
30192,60,7.8
30193,96,6.84
30194,7,9.14
30194,8,6.84
30194,9,8.85
30194,14,9.05
30194,10,8.89
30195,25,5.13
30195,59,5.63
30195,26,5.18
30196,164,6.0
30197,328,5.19
30197,329,8.0
30198,7,7.69
30198,8,5.59
30198,9,7.64
30198,10,8.03
30199,206,7.58
30200,283,6.42
30200,284,6.51
30201,52,6.95
30201,337,6.58
30201,36,7.13
30202,171,6.92
30202,397,6.72
30203,517,7.48
30203,21,6.72
30204,96,8.01
30205,263,7.3
30206,98,6.21
30207,411,6.6
30208,46,6.4
30208,47,6.0
30208,48,7.68
30209,95,6.92
30209,96,9.51
30210,543,6.9
30210,154,6.3
30211,32,8.14
30211,198,5.96
30212,405,6.44
30213,20,4.64
30214,285,7.87
30215,450,5.04
30216,177,5.04
30216,405,5.18
30216,406,4.11
30217,18,10.3
30218,330,6.95
30219,39,7.41
30220,7,7.03
30220,8,7.38
30220,9,9.1
30220,10,9.68
30221,95,5.4
30222,217,6.7
30222,502,5.75
30223,283,7.84
30223,284,6.8
30224,56,6.32
30225,273,5.7
30226,354,6.59
30227,59,5.54
30227,26,5.65
30227,35,5.87
30227,27,7.34
30228,172,6.52
30228,25,5.69
30228,161,6.45
30228,27,8.31
30229,359,7.17
30229,43,5.32
30230,25,6.74
30230,34,8.24
30230,27,8.06
30231,33,7.24
30231,25,8.11
30232,3,6.16
30232,4,7.34
30233,22,9.1
30234,22,6.82
30235,98,6.16
30236,33,7.62
30237,327,5.7
30238,187,5.72
30238,378,6.96
30238,58,6.1
30239,8,6.14
30239,9,4.59
30240,327,5.77
30241,46,6.44
30241,47,5.495
30241,48,5.645
30242,44,5.76
30242,22,6.91
30242,23,6.42
30243,309,8.47
30244,40,7.92
30244,41,6.12
30245,368,8.33
30246,168,7.58
30247,54,7.1
30248,294,8.52
30249,445,5.58
30250,46,9.25
30250,47,4.92
30251,44,6.54
30251,22,5.44
30251,23,5.85
30252,96,8.833333333333334
30253,471,6.36
30254,47,5.914
30255,541,7.31
30255,688,8.24
30256,33,9.99
30256,25,7.61
30256,34,9.14
30256,327,6.03
30257,47,7.15
30257,48,6.27
30258,268,5.7
30259,263,6.21
30260,161,7.8
30261,434,5.85
30262,4,6.75
30263,301,6.2
30264,44,6.25
30264,22,7.19
30264,23,5.37
30265,194,8.7
30266,194,8.52
30267,25,6.64
30267,26,6.41
30267,27,6.96
30268,46,9.15
30268,47,7.47
30268,48,9.1
30269,342,6.51
30270,42,9.0
30271,368,6.5
30272,26,6.77
30272,27,7.1
30273,278,7.02
30273,280,5.125
30274,22,6.97
30274,23,5.83
30275,6,7.0
30276,4,8.1
30277,7,6.61
30277,10,6.32
30278,336,5.71
30279,8,7.55
30279,9,7.56
30279,274,7.42
30280,194,5.9
30281,267,8.005
30281,50,8.475
30281,268,7.285
30282,386,6.46
30283,421,6.44
30284,52,7.08
30285,652,6.33
30286,194,7.0
30287,493,4.92
30288,196,5.66
30289,336,6.58
30290,21,8.43
30291,7,8.17
30291,8,6.13
30291,9,7.24
30291,10,8.05
30292,110,5.47
30293,48,9.44
30294,548,6.69
30295,25,6.06
30295,34,7.73
30295,27,7.24
30296,24,7.5
30297,365,4.64
30297,366,4.75
30298,44,5.88
30299,368,7.44
30300,98,9.31
30301,168,7.78
30302,122,8.745000000000001
30303,196,7.23
30304,387,7.33
30305,95,5.61
30305,350,9.0
30306,98,8.08
30307,162,8.52
30308,104,7.22
30308,479,7.0
30308,219,6.62
30309,194,8.66
30310,1,6.795
30310,40,4.44
30310,41,4.89
30311,184,8.28
30312,3,8.31
30313,346,5.24
30313,336,6.38
30314,378,5.51
30314,58,6.55
30314,615,5.59
30315,7,7.11
30315,8,5.35
30315,9,5.15
30315,10,7.54
30316,756,4.38
30317,0,6.87
30318,4,6.26
30319,160,7.54
30320,32,8.72
30320,198,8.01
30321,44,7.04
30321,23,5.83
30322,0,9.52
30323,22,6.1
30323,23,7.8
30324,25,7.65
30324,98,8.96
30325,26,6.51
30326,7,6.87
30326,10,6.51
30327,162,7.93
30328,3,6.35
30329,440,8.8
30330,161,8.5
30331,7,6.03
30331,9,6.3
30331,10,6.73
30332,193,8.19
30333,7,9.34
30333,8,8.74
30333,9,10.15
30333,10,6.82
30334,5,7.75
30335,198,8.3
30336,847,5.145
30337,283,6.55
30337,284,8.65
30338,455,7.945
30339,44,7.9
30339,22,7.08
30339,196,7.31
30339,23,6.88
30340,22,8.89
30340,23,8.85
30341,413,5.775
30342,44,5.37
30342,22,7.82
30342,196,6.46
30342,23,7.22
30343,7,7.15
30343,8,7.545
30343,9,7.51
30343,13,8.03
30343,14,7.805
30343,10,7.08
30343,16,7.34
30343,17,8.05
30344,468,7.17
30344,390,6.69
30345,50,5.8
30345,337,8.7
30345,198,6.2
30346,438,4.66
30347,22,8.45
30347,23,10.02
30348,175,10.0
30349,22,6.65
30350,194,8.89
30351,25,8.19
30351,34,9.05
30351,98,6.915
30351,0,7.62
30352,347,5.01
30353,4,7.02
30354,7,7.57
30354,8,5.61
30354,9,6.35
30354,11,6.14
30354,14,6.36
30354,10,7.4
30355,33,8.15
30355,98,8.29
30356,322,4.92
30357,22,7.33
30357,196,8.39
30358,604,7.9
30359,267,6.46
30359,50,8.89
30359,268,6.39
30360,34,7.42
30360,35,7.92
30361,7,7.130000000000001
30361,8,5.47
30361,10,5.98
30362,7,8.48
30362,8,7.48
30362,9,7.96
30363,44,6.44
30363,22,8.6
30363,196,5.5
30363,23,6.88
30364,402,8.89
30365,164,7.17
30365,305,8.03
30365,379,7.24
30366,7,7.55
30366,8,6.55
30366,9,7.49
30366,10,7.37
30367,3,7.4
30367,4,9.29
30368,33,7.48
30368,34,7.34
30369,7,7.21
30369,8,5.09
30369,9,7.36
30369,10,6.69
30370,4,6.67
30371,198,6.78
30372,492,9.04
30373,44,5.86
30374,50,5.99
30375,198,6.42
30376,22,6.07
30376,23,4.99
30377,387,6.87
30378,96,7.72
30378,348,4.11
30379,273,8.05
30380,104,9.0
30380,479,8.36
30380,219,8.25
30380,135,7.75
30381,270,8.01
30382,489,5.35
30382,700,5.52
30383,7,8.32
30383,8,7.13
30383,9,7.8
30384,409,7.43
30384,39,8.29
30385,374,6.87
30385,375,6.91
30385,376,8.28
30386,7,8.24
30386,8,6.79
30386,9,9.01
30386,10,7.81
30387,566,7.52
30388,3,7.8
30388,4,7.41
30389,311,7.35
30390,33,8.75
30390,326,8.4
30390,385,7.4
30391,368,7.18
30392,424,6.41
30393,493,5.35
30394,344,5.66
30394,309,7.48
30395,33,8.0
30395,162,7.08
30395,25,5.36
30395,163,6.64
30395,30,6.4
30395,56,6.0
30395,267,5.95
30395,326,6.9
30395,385,6.02
30395,34,6.32
30395,35,6.45
30395,426,6.29
30395,32,6.9
30395,98,7.31
30395,50,6.2
30395,337,7.0
30395,268,5.7
30395,46,5.76
30395,27,6.62
30395,48,6.05
30395,36,7.28
30395,197,5.62
30395,0,6.88
30395,57,5.6
30395,39,6.99
30395,198,5.83
30396,44,5.03
30396,22,4.26
30396,23,4.66
30397,3,6.119999999999999
30397,4,6.915
30398,63,5.0
30398,64,7.699
30398,201,5.8
30398,101,5.1
30398,102,5.8
30398,202,5.0
30398,68,5.1
30398,203,5.4
30398,103,5.9
30398,69,6.3
30398,104,5.8
30398,204,7.5
30398,205,5.7
30398,105,7.5
30398,106,7.0
30398,107,5.3
30398,71,5.8
30398,19,6.2
30398,206,5.7
30398,207,5.8
30398,108,5.6
30398,72,5.1
30398,208,5.3
30398,109,5.6
30398,110,6.1
30398,73,6.3
30398,111,6.2
30398,112,5.9
