drug_id,smiles
16523,O=S1(=O)N=C(NCc2ncccc2F)Nc2c(-c3cccc(F)c3Cl)cccc21
16524,O=S1(=O)N=C(NCc2ncccc2F)Nc2c(-c3ccccc3Cl)cc(F)cc21
16525,O=S1(=O)N=C(NCc2ncco2)Nc2c(-c3cccc(F)c3Cl)cccc21
16526,O=S1(=O)N=C(NCC(F)F)Nc2c(-c3cccc(F)c3Cl)cccc21
16527,COCCNC1=NS(=O)(=O)c2cccc(-c3ccccc3Cl)c2N1
16528,CCNC1=NS(=O)(=O)c2cccc(-c3cccc(F)c3Cl)c2N1
16529,CNC1=NS(=O)(=O)c2cccc(-c3ccccc3Cl)c2N1
16530,O=S1(=O)N=C(NCc2nccs2)Nc2c(-c3cccc(F)c3Cl)cccc21
16531,O=S1(=O)N=C(NCc2ncccn2)Nc2c(-c3cccc(F)c3Cl)cccc21
16532,CNC1=NS(=O)(=O)c2cccc(-c3cccc(F)c3C#N)c2N1
16533,CCn1cc(-c2cccc3c2NC(Nc2ccc(C(C)C)cc2)=NS3(=O)=O)cn1
16534,Cc1nn(C)cc1-c1cccc2c1NC(Nc1ccc(C(C)C)cc1)=NS2(=O)=O
16535,CC(C)c1ccc(NC2=NS(=O)(=O)c3cccc(-c4cnn(C5CCC5)c4)c3N2)cc1
16536,CC(C)c1ccc(NC2=NS(=O)(=O)c3cccc(-c4cnn(C)c4)c3N2)cc1
16537,CC(C)c1ccc(NC2=NS(=O)(=O)c3cccc(C4CC4)c3N2)cc1
16538,Cc1c(-c2cccc3c2NC(Nc2ccc(C(C)C)cc2)=NS3(=O)=O)cnn1C
16539,CC(C)c1cccc(NC2=NS(=O)(=O)c3cccc(C4CC4)c3N2)c1
16540,COCCNC1=NS(=O)(=O)c2cccc(-c3cccc(F)c3C#N)c2N1
16541,CCc1ccc(NC2=NS(=O)(=O)c3cccc(-c4cnn(C)c4)c3N2)cc1
16542,Cc1ccccc1-c1cccc2c1NC(NCc1ccco1)=NS2(=O)=O
16543,O=S1(=O)N=C(NCCF)Nc2c(-c3cccc(F)c3Cl)cccc21
16544,Cc1ccccc1-c1cccc2c1NC(NCc1ccccn1)=NS2(=O)=O
16545,COCc1cccc2c1NC(Nc1ccc(C(C)C)cc1)=NS2(=O)=O
16546,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1c(N)ncc2ccc(Cl)cc12
16547,CC1C=CC(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)=CC1C#CC1=C2C=CC=NC2C(N)N=C1
16548,CC1C=CC(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)=CC1C#Cc1cnc(N)c2ccccc12
16549,CN(C)CC(O)CNC(=O)c1cccc(C#Cc2c(N)ncc3ccc(Cl)cc23)c1
16550,Cc1ccc(C(=O)NCCN2CCCCC2)cc1C#Cc1c(N)ncc2ccc(Cl)cc12
16551,CC1=NC=C(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)CC1C#Cc1cnc(N)c2ccccc12
16552,CC1=NC=C(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)CC1C#CC1=C2C=CC=NC2C(N)N=C1
16553,CC1=NC=C(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)CC1C#CC1=C2C=C(F)C=CC2CN=C1N
16554,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
16555,CN1CCc2cc3c(cc2C1O)OCO3
16556,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
16557,Nc1cccc2c1C(=O)NC2=O
16558,O=C1NC(=O)c2c(NCc3ccccc3O)cccc21
16559,O=C1NC(=O)c2c(NCc3c(O)cccc3Cl)cccc21
16560,O=C1NC(=O)c2c(NCc3cc(F)ccc3O)cccc21
16561,O=C1NC(=O)c2c(NCc3cc(Cl)ccc3O)cccc21
16562,O=C1NC(=O)c2c(NCc3cccc(Cl)c3O)cccc21
16563,O=C1NC(=O)c2c(NCc3cccc(O)c3)cccc21
16564,O=C1NC(=O)c2c(NCc3cc(O)cc(Cl)c3)cccc21
16565,O=C1NC(=O)c2c(NCCCc3ccccc3O)cccc21
16566,O=C1NC(=O)c2c(NCCCc3cc(F)ccc3O)cccc21
16567,O=C1NC(=O)c2c(NCCCc3cc(Cl)ccc3O)cccc21
16568,O=C1NC(=O)c2c(NCCCc3cccc(O)c3)cccc21
16569,O=C1NC(=O)c2c(NCCCc3cc(O)cc(O)c3)cccc21
16570,O=C1NC(=O)c2c(NCCCc3cc(O)cc(Cl)c3)cccc21
16571,O=COCN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)Nc2cc(C(=O)CC[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)CCCCC[C@H](CC(=O)C[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)cc(C(=O)CC[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)c2)CC1
16572,O=COCN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)Nc2cc(C(=O)CCC(=O)NC[C@H]3CC[C@H](C(=O)C[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)cc(C(=O)CCC(=O)NC[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)c2)CC1
16573,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc2c(c1)CCN(C(=O)CCC(=O)NCCCC[C@H](NC(=O)CCC(=O)N1CCc3cc(C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc3C1)C(=O)CCCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C2)C(=O)O)C(=O)O
16574,O=COCN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)NCC(=O)N2CN(C(=O)CNC(=O)CCC(=O)N3CCC(c4ccc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)CC3)CN(C(=O)CNC(=O)CCC(=O)N3CCC(c4ccc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)CC3)C2)CC1
16575,O=COCN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)NCC(=O)N2CN(C(=O)CNC(=O)CCC(=O)C[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)CN(C(=O)CNC(=O)CCC(=O)N[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)C2)CC1
16576,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc2c(c1)CCN(C(=O)CCC(=O)NCC(=O)N1CN(C(=O)CNC(=O)CCC(=O)N3CCc4cc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc4C3)CN(C(=O)CNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C1)C2)C(=O)O)C(=O)O
16577,O=C(O)CC[C@H](NC(=O)NC(CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](NC(=O)COCCOCCNC(=O)c2cc(NC(=O)CCCCCCCCC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)cc(C(=O)CCCOCCOCC(=O)N[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)c2)CC1)C(=O)O)C(=O)O
16578,O=COCN1CCN(COC=O)CCN(CC(=O)NCCCC(=O)[C@H](CCCCNC(=O)CCC(=O)N[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC2)NC(=O)CCC(=O)N[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC2)CCN(CC(=O)O)CC1
16579,O=C(O)CC[C@H](NC(=O)NC(CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CC(=O)c2cc(NC(=O)CNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)cc(C(=O)C[C@H]3CC[C@H](C(=O)N[C@@H](Cc4ccc5ccccc5c4)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)CC3)c2)CC1)C(=O)O)C(=O)O
16580,O=COCN1CCN(COC=O)CCN(CC(=O)Nc2cc(C(=O)N3CCc4cc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)CCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc4C3)cc(C(=O)N3CCc4cc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc4C3)c2)CCN(COC=O)CC1
16581,O=C(O)CC[C@H](NC(=O)NC(CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc2c(c1)CCN(C(=O)CCC(=O)c1cc(NC(=O)CNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)cc(C(=O)CCC(=O)N3CCc4cc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc4C3)c1)C2)C(=O)O)C(=O)O
16582,O=C(O)CC[C@H](NC(=O)NC(CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc(C2CCN(C(=O)CCC(=O)NCCCC[C@H](NC(=O)CCC(=O)N3CCC(c4ccc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)CC3)C(=O)CCCNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)CC2)cc1)C(=O)O)C(=O)O
16583,O=COCN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)NCCOCCOCC(=O)Nc2cc(C(=O)CCC(=O)N3CCC(c4ccc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)CC3)cc(C(=O)CCC(=O)N3CCC(c4ccc(C(=O)N[C@@H](Cc5ccc6ccccc6c5)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)CC3)c2)CC1
16584,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CC1)C(=O)O)C(=O)O
16585,CC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc2c(c1)CCN(C(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C2)C(=O)O)C(=O)O
16586,Cn1nc(-c2ccc(NS(=O)(=O)C(F)F)c(OCc3ccc(F)cc3)c2)c2c(N)nccc21
16587,C[C@H](Oc1cc(-c2cnn3ccnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16588,C[C@H](Oc1cc(-c2nn(C)c3c(C4=CCOCC4)cnc(N)c23)ccc1NS(=O)(=O)CC(F)(F)F)c1ccc(F)cc1
16589,CC(C)n1nc(-c2ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c3ccc(F)cc3)c2)c2c(N)ncc(C3=CCCNC3)c21
16590,C[C@H](Oc1cc(-c2nn(C)c3c(C4=CCCN(C)C4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16591,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCCNCC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16592,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(CC5CCCN5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16593,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CC6(C5)CN(C)C6)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16594,C[C@H](Oc1cc(-c2nn(C)c3c(-c4ccc(N5CCNCC5)nc4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16595,Nc1ncc(-c2cnn(C3CCOCC3)c2)c2[nH]nc(-c3ccc(NS(=O)(=O)C(F)F)c(OCc4cccc(Cl)c4)c3)c12
16596,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C)C(C(F)(F)F)C5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16597,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn([C@@H]5CCN(C)C(C)(C)C5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16598,CCS(=O)(=O)Nc1ccc(-c2n[nH]c3c(-c4cnn(CCC(=O)C[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)CCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1OCc1ccc(F)cc1
16599,CCS(=O)(=O)Nc1ccc(-c2nn(C)c3c(-c4cnn(CCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1OCc1ccc(F)cc1
16600,CCS(=O)(=O)Nc1ccc(-c2n[nH]c3c(-c4cnn(CCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1OCc1ccc(F)cc1
16601,CCS(=O)(=O)Nc1ccc(-c2n[nH]c3c(-c4cnn(CCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1OCc1ccc(F)cc1
16602,CCS(=O)(=O)Nc1ccc(-c2n[nH]c3c(-c4cnn(CCOCOC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1OCc1ccc(F)cc1
16603,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16604,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16605,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16606,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16607,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)C2)C(C)(C)C)cc1
16608,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CCC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)C2)C(C)(C)C)cc1
16609,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CCC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)CC2)C(C)(C)C)cc1
16610,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCN2CCC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)CC2)C(C)(C)C)cc1
16611,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCN2CCCC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)C2)C(C)(C)C)cc1
16612,CCS(=O)(=O)Nc1ccc(-c2nn(C)c3c(-c4cnn(CCCCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1
16613,CCS(=O)(=O)Nc1ccc(-c2nn(C)c3c(-c4cnn(CCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)c4)cnc(N)c23)cc1
16614,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCN2CCC(n3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)C2)C(C)(C)C)cc1
16615,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)cc5)nn(C)c34)cn2)C(C)(C)C)cc1
16616,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)cc5)nn(C)c34)cn2)C(C)(C)C)cc1
16617,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)c1
16618,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(CCCCCCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16619,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCC#Cc2cnc(N)c3c(-c4ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c5ccc(F)cc5)c4)nn(C)c23)C(C)(C)C)cc1
16620,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN2CCC(C#Cc3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)CC2)C(C)(C)C)cc1
16621,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccc(OCCn3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)cc2)C(C)(C)C)cc1
16622,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2cccc(OCCn3cc(-c4cnc(N)c5c(-c6ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c7ccc(F)cc7)c6)nn(C)c45)cn3)c2)C(C)(C)C)cc1
16623,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16624,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)c1
16625,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOc2ccc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cc2)C(C)(C)C)cc1
16626,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)CCC6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16627,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)C6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16628,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)c1
16629,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)[C@H]6C[C@H](Nc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16630,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)CC6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16631,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOc2ccc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cc2)C(C)(C)C)cc1
16632,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOc2ccc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16633,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)C6CN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16634,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCC#Cc2cnc(N)c3c(-c4ccc(NS(=O)(=O)C(F)F)c(F)c4)nn(C)c23)C(C)(C)C)cc1
16635,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)CC6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16636,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)C6CCN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16637,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)[C@H]6C[C@@H](Nc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
16638,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)C(C)(C)C)cc1
16639,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCn2cc(-c3cnc(N)c4c(-c5ccc(NS(=O)(=O)C(F)F)c(O[C@@H](C)c6ccc(F)cc6)c5)nn(C)c34)cn2)c1
16640,C[C@H](Oc1cc(-c2nn(C)c3c(-c4cnn(C5CCN(C(=O)[C@H]6CC[C@H](Nc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)c4)cnc(N)c23)ccc1NS(=O)(=O)C(F)F)c1ccc(F)cc1
