drug_id,protein_id,affinity
83,142,11.800000504
659,98,11.900000875
1219,58,11.392429824
147,1,11.500000186
1164,61,12.601689446
383,160,11.462984467
592,19,11.699999383
300,125,11.400000202
1556,78,11.800000504
213,50,11.1
20,42,11.300000237
280,138,11.300000237
1216,14,11.200000128
1318,3,11.699999383
379,146,11.300000237
1080,82,11.300000237
471,114,12.699997654
333,140,11.800000504
1992,145,10.798970004
514,7,11.800000504
1304,172,11.999998417
853,117,11.200000128
633,134,11.200000128
716,59,12.119088062
350,125,11.500000186
1276,100,11.599999679
1570,28,11.1
327,177,11.510108295
492,64,11.999998417
496,31,11.699999383
693,80,11.900000875
1650,58,11.1
1087,74,11.999998417
1683,41,10.401029995999998
233,59,11.900000875
1198,24,11.200000128
1021,35,11.340545713
2007,143,10.186186148
788,35,11.800000504
699,133,11.900000875
1068,57,11.200000128
652,41,13.000008766
1291,59,12.699997654
568,71,13.1
597,53,11.300000237
1155,7,13.699980365
1082,64,11.200000128
355,161,12.899998135
826,59,11.699999383
1244,31,11.599999679
1200,129,11.699999383
674,144,11.200000128
899,75,11.200000128
857,16,12.699997654
911,89,11.500000186
509,61,12.622878745
360,21,11.1
163,145,11.699999383
906,160,11.400000202
392,32,11.1
1459,3,11.800000504
395,109,12.599996932
911,138,11.300000237
126,98,11.1
1173,91,11.1
273,123,11.699999383
195,176,11.500000186
859,59,11.900000875
514,115,11.900000875
401,135,11.900000875
406,101,12.699997654
1311,143,14.901342913
53,138,11.300000237
18,47,11.900000875
973,31,15.170581074
257,111,11.1
1588,3,14.869551079
1108,6,11.200000128
162,154,11.200000128
1094,61,11.200000128
126,154,11.200000128
120,21,11.1
1040,130,11.622878745
782,110,13.600038134
2057,130,10.351811973
1025,168,13.1
789,22,11.300000237
866,158,10.700000074999998
668,147,12.599996932
908,52,11.800000504
1892,103,16.1
702,163,11.800000504
268,156,11.900000875
978,145,11.800000504
79,106,11.23667714
487,52,11.800000504
605,3,11.800000504
1405,79,12.399997603
590,8,11.900000875
111,28,11.400000202
260,173,11.300000237
528,31,11.699999383
1810,22,10.1
290,39,12.799991797
227,61,11.200000128
1530,207,11.1
157,96,11.300000237
1499,71,13.200015437
504,22,11.300000237
791,108,13.699980365
918,164,13.8000571
1811,97,13.685026652
241,0,11.800000504
570,2,11.200000128
1301,202,10.1
799,57,11.200000128
513,7,11.599999679
416,111,11.1
903,87,11.699999383
175,144,13.1
395,81,11.400000202
176,146,11.300000237
486,96,11.200000128
435,83,12.199999035
725,70,11.900000875
381,151,14.25490196
675,152,11.400000202
1203,76,11.699999383
1009,11,11.200000128
158,180,11.900000875
150,122,11.900000875
233,20,11.300000237
350,31,11.699999383
386,169,11.400000202
247,36,12.599996932
122,110,12.699997654
472,133,11.900000875
161,40,12.599996932
189,25,10.418758763
1649,113,10.1
45,133,11.900000875
1459,85,14.500116928
1819,157,10.401029995999998
401,116,11.200000128
1638,130,12.555931956
1059,25,10.336572006
976,162,13.99997427
1820,25,10.702059991
797,2,11.200000128
1131,15,11.599999679
1574,48,11.599999679
553,85,11.500000186
883,30,11.300000237
1804,58,10.250514998
156,19,14.500116928
210,63,11.999998417
540,135,11.900000875
353,142,11.800000504
714,22,10.499999968
961,24,11.200000128
142,11,11.599999679
1025,195,14.1
231,181,11.300000237
916,68,11.200000128
442,22,11.800000504
769,2,11.200000128
2035,61,14.145757491
473,28,11.400000202
1253,92,11.500000186
901,134,11.200000128
811,98,11.1
1699,7,12.508935393
1290,149,11.200000128
503,88,11.900000875
805,81,12.699997654
412,131,11.500000186
565,138,11.300000237
268,92,11.500000186
1030,19,11.699999383
1115,53,11.1
795,195,10.700000074999998
373,53,11.200000128
234,11,11.200000128
606,125,11.800000504
437,40,11.1
233,82,11.699999383
527,28,11.400000202
1637,43,12.1
854,0,11.500000186
961,42,11.400000202
637,68,11.200000128
641,11,11.599999679
1054,138,11.300000237
1333,100,11.599999679
667,83,11.1
143,65,11.200000128
275,92,13.1
316,74,11.999998417
1403,55,11.300000237
1666,74,11.300000237
1707,113,12.040058112
246,22,14.600312917
1404,42,11.599999679
522,26,11.900000875
859,58,11.800000504
524,5,11.900000875
1008,172,11.999998417
406,96,11.200000128
110,2,11.999998417
487,156,11.900000875
155,136,11.900000875
1471,101,11.599999679
37,112,12.699997654
993,12,12.299998172
606,120,12.799991797
99,86,11.999998417
1711,119,12.555931956
36,39,11.1
707,103,12.499996913
1390,103,11.500000186
1523,81,11.400000202
1870,93,10.427902142
1350,166,12.183019953
349,33,13.500007822
1731,176,14.401029996
127,41,11.500000186
507,107,11.300000237
912,47,11.900000875
289,149,13.600038134
961,129,12.1
171,47,11.900000875
425,47,11.999998417
963,164,11.1
883,144,11.200000128
919,145,11.895880017
787,160,11.400000202
162,83,11.1
193,81,11.400000202
564,40,12.299998172
1967,155,10.400000029
970,160,11.400000202
627,6,11.200000128
763,152,11.300000237
774,77,11.300000237
749,173,11.300000237
1299,14,10.738272164
288,14,11.200000128
1395,55,11.500000186
832,47,11.949999646
555,127,11.1
628,92,12.1
810,180,12.299998172
1155,9,12.699997654
86,53,11.1
289,62,13.000008766
273,111,11.1
1575,42,11.1
951,112,11.1
48,9,12.399997603
760,84,11.599999679
972,101,11.1
976,4,12.899998135
764,80,11.900000875
1450,61,13.953871964
160,52,11.800000504
559,162,11.999998417
1321,56,11.900000875
1527,12,11.500000186
1644,22,11.1
140,19,11.900000875
452,5,11.900000875
492,172,11.999998417
290,125,11.699999383
1430,137,11.500000186
644,124,12.899998135
631,45,11.800000504
248,89,11.200000128
18,124,11.900000875
956,151,11.200000128
406,58,11.800000504
63,33,15.224938737
1459,53,11.900000875
1218,2,10.497940009
1675,118,10.702059991
309,158,11.699999383
365,11,11.599999679
1794,25,11.058607315
510,80,11.900000875
116,124,11.300000237
1433,83,11.1
1349,3,12.1
941,54,11.699999383
1074,214,13.838777883
506,33,11.200000128
1193,144,11.699999383
993,62,11.200000128
525,71,11.800000504
193,85,11.500000186
772,117,11.200000128
1054,24,11.200000128
233,19,11.900000875
195,59,11.500000186
1762,130,14.1
1171,148,11.300000237
885,125,11.200000128
505,162,11.999998417
1052,153,11.1
195,55,11.999998417
729,120,11.560547508
827,41,11.1
1080,141,13.299970641
394,0,13.99997427
769,82,12.299998172
61,38,11.800000504
195,53,11.200000128
580,7,12.599996932
542,4,11.800000504
282,73,11.900000875
1890,13,11.1
608,37,11.300000237
950,34,11.1
842,31,11.699999383
459,18,13.1
18,159,11.1
1820,13,10.702059991
358,32,11.1
45,44,11.1
944,75,11.300000237
99,153,13.1
533,40,11.400000202
472,14,13.000008766
927,158,13.99997427
382,159,11.1
1370,59,12.923908741
58,75,11.200000128
682,30,11.300000237
477,172,12.199999035
263,16,11.576513668
1439,138,11.300000237
506,135,11.900000875
542,180,12.299998172
812,28,11.400000202
82,45,11.800000504
1361,24,11.1
93,41,12.1
506,38,11.800000504
69,3,11.738272164
1107,77,11.400000202
851,21,11.1
948,7,11.923908741
300,146,11.300000237
1493,25,11.798970004
1329,154,11.500000186
938,46,11.500000186
1264,11,11.200000128
379,47,11.900000875
201,35,11.800000504
525,83,11.699999383
1358,84,14.020818754
1284,65,11.200000128
129,66,11.599999679
617,118,11.686265724
546,31,11.599999679
316,35,11.800000504
1176,41,12.599996932
35,50,11.200000128
1014,73,10.800000069
737,64,11.200000128
1017,42,11.300000237
273,155,11.699999383
646,140,11.500000186
592,131,11.200000128
674,48,11.699999383
1017,117,11.400000202
441,144,11.200000128
133,144,11.200000128
1424,147,11.200000128
1121,224,13.446787486
248,66,11.599999679
162,53,11.1
1034,164,11.1
276,138,13.000008766
984,77,11.300000237
1059,130,10.336572006
1518,58,11.1
9,94,11.900000875
42,42,12.499996913
171,159,11.1
1406,98,10.300000031
196,94,11.900000875
470,174,11.900000875
1976,58,11.900000875
556,34,11.1
1679,25,10.702059991
858,110,10.1
1169,28,14.400162274
1011,167,11.500000186
1239,65,14.1
273,40,11.1
887,153,11.1
435,74,12.199999035
1728,133,11.1
1022,21,13.299970641
887,147,11.200000128
281,53,11.400000202
83,3,12.1
505,14,11.200000128
1170,134,12.199999035
35,174,11.900000875
266,79,11.699999383
694,154,11.200000128
529,169,11.400000202
689,109,11.400000202
106,146,11.300000237
2048,61,9.893174124
288,144,11.200000128
998,68,11.599999679
1152,55,11.300000237
545,149,11.200000128
460,76,11.699999383
175,39,11.1
318,98,11.999998417
866,133,10.900000053
1278,53,11.300000237
156,24,11.200000128
625,107,11.300000237
360,103,12.499996913
15,138,11.599999679
1025,91,14.1
1301,59,12.1
946,112,11.400000202
367,54,13.600038134
49,11,11.599999679
1770,145,13.242667504
922,74,10.1
978,48,11.699999383
156,57,11.200000128
488,98,11.200000128
105,14,11.200000128
74,90,11.500000186
805,32,11.1
543,37,11.999998417
1605,7,10.1
114,171,11.500000186
844,123,11.800000504
367,68,12.299998172
155,85,11.500000186
265,55,13.399988938
1123,61,11.200000128
467,24,11.200000128
319,32,11.1
104,74,11.300000237
241,58,11.800000504
1145,6,11.200000128
322,14,13.8000571
1221,66,11.599999679
1959,61,10.1
401,115,11.900000875
234,33,11.200000128
740,68,11.200000128
210,131,11.400000202
1137,59,11.900000875
45,145,11.800000504
898,24,11.200000128
445,31,13.500007822
1902,151,10.702059991
574,110,11.300000237
1614,59,11.500000186
704,149,12.299998172
682,117,11.200000128
304,194,11.1
196,156,11.900000875
305,20,11.300000237
1264,0,11.500000186
1215,153,11.1
734,151,11.200000128
1202,17,10.702059991
79,195,11.699999383
630,131,11.200000128
429,112,11.1
429,7,11.200000128
165,73,12.799991797
1176,73,11.599999679
1168,24,11.200000128
60,158,10.700000074999998
233,149,11.200000128
949,189,11.1
297,77,11.300000237
654,70,12.499996913
228,91,11.1
644,104,11.800000504
420,3,11.699999383
338,52,11.800000504
1433,20,11.300000237
614,153,12.599996932
111,130,11.200000128
1447,143,11.497940009
958,58,11.800000504
568,12,11.699999383
1556,83,12.299998172
358,74,11.999998417
166,151,11.200000128
1254,180,12.667030709
284,170,11.900000875
990,115,12.1
111,181,11.300000237
506,123,11.200000128
380,48,11.699999383
1145,103,14.901342913
450,4,13.1
1199,15,11.300000237
1399,74,11.999998417
35,55,14.500116928
1425,91,11.1
1121,54,13.1
313,58,11.800000504
1548,54,10.798970004
435,151,11.200000128
158,71,11.599999679
932,51,12.745891561
5,75,11.200000128
263,102,12.075584957
1010,195,12.1
1390,76,11.699999383
795,114,10.300000031
416,41,11.1
916,85,11.500000186
1438,58,10.401029995999998
1680,83,11.500000186
49,213,11.599999679
342,89,11.200000128
28,132,11.1
912,164,11.400000202
312,74,11.999998417
1078,104,11.500000186
319,168,11.900000875
724,28,12.199999035
475,12,11.727338612
1564,151,10.1
1388,115,11.497940009
1131,79,12.299998172
1444,136,11.900000875
475,70,11.110681526
812,102,11.999998417
19,94,11.900000875
1203,88,11.900000875
1027,55,11.800000504
750,101,12.899998135
487,87,11.599999679
703,7,11.999998417
267,44,11.900000875
1142,81,14.1
403,123,11.999998417
1002,14,10.798970004
617,83,11.435792102
959,103,11.500000186
117,143,12.359637311
587,161,11.699999383
326,9,13.299970641
292,168,11.900000875
553,35,11.800000504
788,11,13.200015437
470,79,11.599999679
5,63,11.200000128
854,129,11.300000237
1050,34,12.499996913
683,181,11.300000237
915,95,11.800000504
1087,85,13.200015437
201,98,11.1
505,135,12.1
4,59,11.900000875
1114,144,11.200000128
321,1,11.500000186
1075,79,11.699999383
857,6,11.999998417
45,101,11.1
263,175,11.200000128
1405,12,12.399997603
42,89,13.699980365
584,120,11.400000202
1291,19,12.1
1135,154,11.500000186
41,57,11.200000128
1493,183,13.702059991
41,63,11.400000202
539,19,10.700000074999998
1724,59,12.1
169,67,11.400000202
419,102,11.999998417
1197,146,11.300000237
1068,149,11.200000128
380,28,11.400000202
1563,10,12.705548319
487,70,11.900000875
1417,63,14.600312917
91,111,11.1
1336,83,11.020818754
164,118,10.1
63,142,11.800000504
1285,83,10.418758763
1010,28,12.149999517
1619,145,10.401029995999998
953,151,11.200000128
1693,27,11.1
1690,10,13.219186408
318,137,12.1
1925,83,11.020818754
51,181,11.599999679
1464,129,11.699999383
543,96,11.187860421
939,22,11.900000875
840,86,11.999998417
313,59,11.900000875
486,101,11.699999383
524,89,11.200000128
1888,8,11.900000875
248,76,11.699999383
1772,190,11.1
958,173,11.300000237
57,1,11.500000186
628,180,12.1
864,0,12.499996913
434,109,11.200000128
1264,76,11.699999383
176,115,11.900000875
12,60,11.300000237
1338,41,12.199999035
1213,40,14.299970641
401,145,11.800000504
257,98,11.1
853,103,11.800000504
231,64,11.200000128
490,172,11.999998417
1649,145,12.196910013
1509,56,10.622878745
203,104,11.500000186
36,32,11.1
34,82,11.300000237
990,35,11.800000504
351,104,11.500000186
1137,35,11.800000504
348,65,13.99997427
985,28,11.400000202
341,107,11.300000237
125,175,11.200000128
1314,58,11.1
1164,120,12.601689446
150,40,11.900000875
125,92,11.500000186
844,39,13.200015437
488,101,11.300000237
243,102,11.300000237
627,82,12.799991797
691,19,14.400162274
1338,125,11.900000875
546,33,11.599999679
834,14,10.401029995999998
187,4,12.699997654
543,145,11.810623451
1025,24,11.200000128
1799,51,11.1
1559,39,12.199999035
1432,4,13.600038134
139,122,11.900000875
911,14,11.200000128
1138,30,11.300000237
1288,92,11.500000186
615,86,11.400000202
110,34,12.199999035
466,0,13.8000571
1754,96,11.453596274
914,40,11.300000237
621,67,11.900000875
370,88,11.900000875
81,164,11.1
1216,151,11.200000128
177,57,11.200000128
499,21,11.599999679
1424,138,11.300000237
99,102,11.999998417
305,50,11.1
842,158,11.699999383
323,169,11.400000202
218,2,11.200000128
519,15,11.869551079
2049,139,12.058607315
494,25,9.798970004
648,55,11.999998417
533,153,11.699999383
225,86,11.999998417
570,153,11.400000202
121,162,13.000008766
624,28,11.400000202
120,15,11.699999383
1966,105,12.852026734
412,146,11.300000237
1352,81,14.351811973
1399,177,11.500000186
341,91,11.1
846,7,11.1
375,62,11.200000128
1186,44,11.1
1996,61,10.497940009
734,24,11.200000128
378,180,12.299998172
140,86,11.999998417
865,21,11.599999679
1227,74,11.1
1341,194,11.816698771
482,18,11.699999383
130,163,11.800000504
232,146,11.300000237
553,79,11.599999679
766,58,11.800000504
1623,14,11.200000128
1371,84,11.599999679
272,68,11.300000237
1410,95,11.900000875
1181,142,11.800000504
807,40,11.999998417
393,34,11.1
1145,181,11.300000237
787,65,11.599999679
577,102,11.999998417
157,88,11.900000875
160,40,11.900000875
122,55,12.799991797
759,42,11.300000237
583,38,11.800000504
892,171,11.699999383
668,95,11.800000504
1200,74,11.699999383
54,148,11.300000237
808,60,11.500000186
1267,124,11.800000504
833,76,11.458177896
177,65,14.299970641
1925,61,11.020818754
374,55,11.300000237
1002,42,10.798970004
44,21,11.1
998,91,11.800000504
1038,35,11.800000504
169,31,11.699999383
160,142,13.1
657,146,11.999998417
990,120,11.400000202
121,41,13.1
1281,1,11.500000186
1281,48,13.200015437
187,83,11.300000237
221,140,11.500000186
1589,6,10.798970004
587,101,11.300000237
222,6,11.200000128
981,112,14.500116928
543,36,11.800000504
1281,137,11.699999383
413,30,11.300000237
522,80,11.400000202
1267,41,11.200000128
438,161,11.699999383
1470,115,13.000008766
1482,119,10.1
222,67,11.400000202
412,39,12.899998135
1123,171,11.500000186
272,151,11.200000128
258,54,11.699999383
454,181,11.300000237
656,98,12.699997654
107,83,11.1
360,92,11.500000186
310,107,11.300000237
295,48,13.8000571
143,129,11.800000504
1723,17,11.401029996
870,142,14.200179498
1677,119,11.1
1289,19,11.699999383
125,156,11.900000875
76,54,11.300000165
116,89,11.200000128
30,116,11.200000128
43,161,12.399997603
1893,176,10.497940009
1053,125,11.599999679
675,102,11.300000237
383,0,11.500000186
670,95,11.800000504
1082,4,11.200000128
292,133,11.900000875
282,120,11.400000202
61,172,11.999998417
298,149,11.599999679
373,173,11.300000237
1939,176,11.213943352
542,73,14.1
61,34,11.1
101,147,13.399988938
1036,3,11.800000504
646,84,11.400000202
1996,83,10.497940009
1381,185,11.1
245,54,13.359637311
282,57,11.200000128
1737,155,10.599999953
742,169,11.400000202
485,177,11.500000186
565,60,12.899998135
33,129,11.400000202
294,21,11.1
1045,145,13.699980365
1026,76,11.800000504
740,5,11.900000875
798,56,12.399997603
817,110,12.199999035
391,1,11.500000186
160,144,12.599996932
1540,142,11.499027104
384,22,11.400000202
793,88,11.900000875
317,127,11.1
193,138,11.300000237
745,180,11.1
638,48,11.699999383
791,35,11.800000504
76,67,11.450000194
494,61,9.798970004
633,84,11.599999679
1037,102,11.999998417
1930,199,13.909894379
1216,150,13.000008766
821,195,12.199999035
198,125,11.599999679
142,134,11.200000128
67,86,11.999998417
492,24,11.200000128
708,153,11.400000202
188,101,11.1
1135,71,11.800000504
1181,94,11.900000875
175,21,12.799991797
411,79,11.599999679
1024,82,11.500000186
417,1,11.999998417
2037,14,12.399997603
366,31,11.699999383
638,39,11.999998417
264,45,11.800000504
110,88,12.399997603
1143,107,11.300000237
982,159,11.1
1291,7,11.999998417
102,91,11.1
1143,63,11.200000128
114,89,12.499996913
409,6,11.200000128
82,15,11.699999383
475,92,11.500000186
1636,134,11.200000128
523,98,11.400000202
88,112,11.500000186
927,112,13.1
1200,34,11.1
92,63,11.177758728
1214,164,11.1
782,70,11.900000875
701,116,11.200000128
15,42,11.900000875
1954,97,10.268770306
553,141,13.8000571
998,136,11.900000875
140,70,11.699999383
990,168,11.900000875
361,71,11.800000504
877,122,11.900000875
68,127,11.1
119,103,11.500000186
110,77,12.499996913
692,160,10.400000029
403,15,14.816579984
392,38,11.800000504
309,59,11.900000875
1459,35,12.699997654
416,20,11.999998417
1178,98,11.599999679
206,102,11.999998417
416,84,11.599999679
147,136,11.900000875
820,144,11.200000128
149,41,11.200000128
24,154,11.200000128
224,154,11.200000128
158,57,11.200000128
176,21,11.1
231,4,11.200000128
522,203,14.200179498
113,77,11.300000237
1032,134,11.200000128
682,78,11.1
884,173,11.300000237
1166,62,11.599999679
1543,60,11.500000186
901,45,11.800000504
1505,11,11.599999679
342,11,11.599999679
129,135,13.699980365
105,37,11.999998417
3,108,11.599999679
553,173,11.400000202
1112,128,11.459518563
411,148,11.300000237
1578,14,15.622878745
655,163,11.800000504
1372,82,11.300000237
763,47,10.300000031
687,172,11.599999679
274,65,12.1
1382,73,11.599999679
127,84,11.400000202
628,10,12.1
291,51,11.200000128
331,134,11.200000128
150,67,12.799991797
268,148,11.300000237
743,103,11.500000186
706,51,11.200000128
976,5,13.1
944,45,11.900000875
985,120,11.400000202
198,48,11.699999383
804,67,11.500000186
1141,66,11.699999383
674,50,11.800000504
42,7,12.399997603
604,16,14.1
1032,88,11.900000875
998,36,11.800000504
123,70,12.399997603
1090,3,11.999998417
379,147,11.200000128
897,98,11.699999383
282,61,11.200000128
445,6,11.200000128
746,8,11.900000875
565,40,11.900000875
336,143,11.1
300,70,11.900000875
1061,41,11.1
215,132,11.599999679
978,32,11.1
898,60,11.300000237
749,15,11.300000237
35,22,13.1
200,180,12.299998172
757,77,11.300000237
858,180,10.900000053
943,79,11.599999679
1030,195,10.1
1087,60,11.300000237
1399,135,11.900000875
303,152,11.500000186
1176,60,11.500000186
18,56,11.900000875
325,78,13.600038134
64,12,11.200000128
1639,96,12.242667504
173,107,11.599999679
560,66,11.599999679
448,159,11.900000875
859,159,11.1
281,107,11.300000237
1135,104,11.599999679
150,64,12.199999035
348,169,11.400000202
442,75,11.800000504
497,50,11.1
798,95,12.899998135
27,95,11.800000504
882,147,12.499996913
1099,80,11.900000875
334,177,11.500000186
386,181,11.300000237
328,57,11.200000128
591,36,11.800000504
1251,143,10.1
1847,23,12.622878745
187,78,11.1
596,48,11.699999383
1034,92,11.500000186
122,51,11.200000128
275,124,11.999998417
1491,105,13.219186408
200,30,11.300000237
75,135,11.999998417
1819,43,10.446787486
1470,89,11.200000128
912,32,11.1
1256,180,11.923908741
961,47,12.899998135
527,104,11.500000186
957,86,11.999998417
298,44,11.1
1944,120,10.895880017
34,132,11.599999679
736,74,11.300000237
160,104,11.500000186
1175,55,11.800000504
1316,108,11.1
325,138,11.300000237
1883,179,10.1
188,163,11.800000504
598,73,14.901342913
1179,28,12.199999035
1102,167,11.500000186
684,60,13.1
276,58,11.800000504
228,156,11.900000875
1247,12,11.200000128
998,135,11.900000875
675,164,11.1
289,140,11.599999679
595,7,11.200000128
29,201,11.599999679
120,44,11.400000202
641,169,11.400000202
1199,164,11.599999679
1782,202,10.844727495
9,33,11.400000202
545,147,11.200000128
682,115,11.900000875
44,122,11.900000875
82,0,12.1
1090,109,11.200000128
906,32,11.1
63,59,11.500000186
487,160,11.400000202
301,55,12.199999035
1010,104,11.999998417
585,51,12.499996913
367,127,13.600038134
1198,26,11.900000875
481,77,11.300000237
1170,124,11.500000186
907,53,11.300000237
298,12,11.599999679
272,122,11.900000875
122,3,11.999998417
406,61,11.200000128
857,169,12.899998135
718,2,11.200000128
893,28,11.400000202
850,145,11.020818754
392,131,11.599999679
148,78,11.1
1284,149,11.200000128
804,141,11.599999679
892,123,11.200000128
644,59,11.999998417
1417,32,11.500000186
1233,112,12.199999035
654,31,11.699999383
775,120,11.196910013
1115,41,11.1
1276,114,11.900000875
712,148,11.300000237
842,58,11.800000504
1178,28,11.500000186
927,138,11.300000237
405,44,11.1
1304,33,11.200000128
757,96,13.200015437
281,175,11.200000128
1662,144,14.200179498
1422,124,11.1
1840,146,11.1
583,111,11.1
55,0,11.500000186
911,82,12.599996932
967,131,11.200000128
80,143,11.699999383
927,31,14.400162274
83,107,11.300000237
984,155,11.699999383
320,145,12.32184875
963,62,11.200000128
174,153,11.1
884,65,11.500000186
284,9,12.1
205,62,11.200000128
1101,79,10.599999953
491,20,11.300000237
2055,178,11.418758763
210,61,11.200000128
629,146,12.499996913
352,99,11.500000186
1329,151,11.200000128
69,132,10.1
110,19,11.999998417
961,9,11.699999383
738,146,11.300000237
1666,80,11.300000237
682,3,11.800000504
67,60,11.300000237
533,30,11.300000237
725,84,11.599999679
165,65,13.600038134
791,85,11.500000186
1216,159,11.599999679
1094,33,11.200000128
61,169,11.400000202
1001,81,11.1
1178,175,11.200000128
1702,3,11.699999383
418,73,11.900000875
1025,59,12.1
839,80,14.700326279
1085,100,11.599999679
670,124,11.300000237
1,175,12.299998172
1047,112,11.1
171,136,11.900000875
1201,146,13.821246399
1065,110,11.300000237
934,98,11.1
239,55,12.799991797
817,174,11.900000875
397,124,13.399988938
620,125,11.599999679
40,159,11.1
238,86,12.599996932
944,77,11.300000237
441,21,11.1
495,41,12.799991797
241,145,11.800000504
346,42,11.300000237
514,181,11.300000237
637,83,11.500000186
583,175,11.200000128
177,116,12.299998172
684,160,14.200179498
135,174,11.900000875
497,18,11.699999383
150,14,11.200000128
1354,128,13.392429824
878,164,11.1
805,89,11.599999679
1075,67,11.500000186
473,7,11.200000128
1597,79,11.1
263,15,11.800000504
1303,123,13.1
1215,81,11.599999679
185,131,11.800000504
484,131,11.200000128
128,91,11.1
519,132,12.058607315
455,104,11.500000186
434,144,11.500000186
121,51,11.800000504
1017,55,12.599996932
677,139,13.622878745
961,115,11.999998417
809,98,11.500000186
327,22,11.277451099
971,75,11.200000128
583,164,11.1
348,123,12.199999035
1054,50,11.1
1332,168,10.622878745
760,151,11.200000128
671,199,14.738272164
552,130,10.1
626,60,11.300000237
1214,30,11.300000237
807,58,11.800000504
330,99,10.499999968
1287,40,11.699999383
349,76,11.800000504
286,77,12.799991797
425,175,11.200000128
1321,124,11.300000237
1328,151,14.1
8,92,11.500000186
9,63,11.999998417
254,59,11.900000875
908,82,13.200015437
563,12,11.500000186
150,26,13.299970641
5,6,11.200000128
27,94,11.900000875
39,169,11.400000202
84,45,11.800000504
785,15,12.299998172
1414,139,12.272630727
360,33,11.200000128
1788,54,11.497940009
606,124,12.399997603
746,104,11.599999679
205,32,11.1
511,52,11.800000504
1101,133,10.900000053
76,83,11.749999943
984,83,11.500000186
1658,116,11.1
644,77,11.699999383
253,181,11.300000237
665,125,11.400000202
382,169,11.400000202
395,28,11.400000202
1187,196,12.703800653
699,59,11.900000875
464,173,11.300000237
754,14,11.200000128
632,44,11.1
210,38,11.800000504
567,163,11.800000504
861,62,12.299998172
721,138,11.300000237
559,38,11.800000504
312,19,11.900000875
768,71,12.1
1231,81,11.400000202
213,48,11.699999383
1379,17,13.1
646,56,12.799991797
5,50,11.1
128,15,11.300000237
1344,164,11.497940009
1579,52,11.900000875
609,36,11.800000504
423,120,10.095678626
476,171,11.500000186
711,55,10.300000031
587,116,11.200000128
1266,17,12.1
592,134,11.200000128
312,124,11.300000237
929,1,11.500000186
97,53,11.1
0,80,11.900000875
155,53,12.899998135
725,67,13.1
1906,128,13.777780705
402,149,11.200000128
872,3,11.1
1059,118,10.336572006
279,95,11.900000875
416,164,11.1
147,110,12.199999035
284,53,11.300000237
282,37,14.1
193,142,11.800000504
255,50,11.1
289,127,12.899998135
747,53,11.300000237
316,64,11.200000128
927,84,11.999998417
306,86,11.999998417
267,5,13.1
452,172,11.999998417
1781,31,15.200179498
560,31,13.899970733
701,146,11.300000237
192,81,10.622878745
2044,97,11.392429824
856,117,11.200000128
378,151,11.200000128
305,130,11.200000128
276,180,12.299998172
1324,160,13.000008766
836,76,11.699999383
861,138,12.499996913
390,19,12.899998135
930,133,11.900000875
395,9,11.699999383
908,57,11.200000128
1709,154,11.1
1004,173,13.1
967,47,11.900000875
641,63,11.699999383
44,58,11.800000504
778,66,11.599999679
304,62,11.1
635,84,11.599999679
253,51,11.200000128
1007,92,11.500000186
387,88,11.900000875
716,146,12.499985367
1664,33,10.200000019
729,49,12.104364805
1998,50,11.1
1410,8,11.900000875
12,65,11.200000128
963,33,11.200000128
497,73,11.900000875
321,52,11.800000504
31,41,11.1
373,94,11.900000875
803,55,11.999998417
543,95,11.800000504
665,99,13.699980365
648,95,11.800000504
448,40,13.1
340,14,10.622878745
268,38,11.800000504
574,12,12.699997654
1543,141,11.599999679
825,102,11.1
1126,136,11.900000875
620,65,13.1
1118,21,11.1
927,54,13.899970733
282,56,13.600038134
898,63,11.200000128
1949,187,11.020818754
380,130,11.200000128
83,73,11.699999383
204,80,11.900000875
953,76,11.699999383
22,18,11.699999383
721,110,13.1
1282,51,11.200000128
287,11,11.200000128
328,136,11.900000875
522,158,11.699999383
328,16,11.599999679
1382,170,11.500000186
654,22,14.299970641
549,61,10.224938737
844,181,11.300000237
101,161,11.699999383
1253,153,11.1
167,102,12.36760624
155,54,13.8000571
390,45,11.999998417
658,60,10.700000074999998
538,76,11.699999383
1556,2,13.000008766
74,176,11.500000186
594,95,11.800000504
588,64,11.500000186
2015,98,10.400000029
513,161,11.699999383
506,52,11.800000504
1305,110,11.300000237
156,40,13.299970641
1050,41,12.299998172
443,112,11.400000202
791,12,11.200000128
183,11,11.599999679
128,71,11.800000504
649,98,11.1
183,20,11.900000875
246,30,12.699997654
275,123,11.599999679
293,16,12.699997654
1714,105,13.175720714
1014,80,10.599999953
33,59,11.900000875
1213,209,14.999629455
750,89,12.1
281,21,11.1
146,95,11.800000504
1356,80,11.400000202
622,135,12.899998135
111,124,11.300000237
997,170,11.1
134,153,12.599996932
1437,138,11.300000237
1552,13,9.798970004
1224,14,13.899970733
477,107,11.300000237
764,77,11.300000237
922,39,12.199999035
626,1,11.500000186
317,32,11.1
1068,51,11.200000128
1071,127,11.1
1017,48,11.999998417
432,3,11.800000504
116,6,11.200000128
589,163,11.800000504
1401,205,12.344125144
825,121,11.1
1237,185,10.1
133,173,11.300000237
486,73,11.900000875
1533,178,12.248741651
106,91,11.400000202
1207,166,12.516801226
412,61,11.200000128
454,38,11.800000504
920,43,11.1
1871,104,12.719788758
1444,5,11.900000875
893,81,11.400000202
